# Athena++ data at time=4.406250e+00  cycle=565 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00218 0008  3.90625e+00  6.15882e-01  1.03762e+00  2.23975e-03  2.23975e-03  9.81708e-01  8.95815e-05  9.81708e-01 -7.49365e-03 -1.82978e-02 -1.07955e-03 -1.07955e-03  8.65126e-03 -4.31566e-05  8.65126e-03  7.78087e-03  3.11007e-04  3.11007e-04 -9.15490e-06  8.06808e-01  5.05879e-03  2.02297e-04  2.02297e-04
00218 0009  4.21875e+00  6.37042e-01  1.03132e+00  1.72860e-03  1.72860e-03  9.84700e-01  6.40094e-05  9.84700e-01 -6.30050e-03 -1.43913e-02 -7.88228e-04 -7.88228e-04  6.86772e-03 -2.91589e-05  6.86772e-03  4.17245e-03  1.54176e-04  1.54176e-04 -9.68996e-06  8.16270e-01  3.55134e-03  1.31466e-04  1.31466e-04
00218 0010  4.53125e+00  6.56146e-01  1.02598e+00  1.33611e-03  1.33611e-03  9.87260e-01  4.60553e-05  9.87260e-01 -5.23357e-03 -1.13782e-02 -5.81432e-04 -5.81432e-04  5.47287e-03 -2.00137e-05  5.47287e-03  1.91948e-03  6.58647e-05  6.58647e-05 -1.10868e-05  8.24902e-01  2.51743e-03  8.67378e-05  8.67378e-05
00218 0011  4.84375e+00  6.73449e-01  1.02151e+00  1.03613e-03  1.03613e-03  9.89416e-01  3.33999e-05  9.89416e-01 -4.31057e-03 -9.04475e-03 -4.33156e-04 -4.33156e-04  4.37941e-03 -1.39432e-05  4.37941e-03  5.83633e-04  1.86731e-05  1.86731e-05 -1.04992e-05  8.32841e-01  1.81451e-03  5.84502e-05  5.84502e-05
00225 0004  5.31250e+00  6.97122e-01  1.01597e+00  1.40775e-03  1.40775e-03  9.92113e-01  8.27512e-05  9.92113e-01 -3.16430e-03 -6.35965e-03 -5.59015e-04 -5.59015e-04  3.10362e-03 -3.28289e-05  3.10362e-03 -3.53014e-04 -2.04073e-05 -2.04073e-05 -1.34791e-06  8.43943e-01  1.14392e-03  6.71746e-05  6.71746e-05
00225 0005  5.93750e+00  7.23169e-01  1.01113e+00  8.79124e-04  8.79124e-04  9.94484e-01  4.62491e-05  9.94484e-01 -2.11115e-03 -4.17947e-03 -3.30007e-04 -3.30007e-04  2.05477e-03 -1.73317e-05  2.05477e-03 -6.09020e-04 -3.13264e-05 -3.13264e-05 -4.08450e-06  8.56539e-01  6.80768e-04  3.57056e-05  3.57056e-05
00225 0006  6.56250e+00  7.45138e-01  1.00790e+00  5.66272e-04  5.66272e-04  9.96074e-01  2.69553e-05  9.96074e-01 -1.41885e-03 -2.81177e-03 -2.01670e-04 -2.01670e-04  1.38916e-03 -9.58946e-06  1.38916e-03 -5.52968e-04 -2.54583e-05 -2.54583e-05 -8.43333e-06  8.67480e-01  4.28418e-04  2.02677e-05  2.02677e-05
00225 0007  7.18750e+00  7.63894e-01  1.00570e+00  3.74912e-04  3.74912e-04  9.97164e-01  1.63067e-05  9.97164e-01 -9.69655e-04 -1.92876e-03 -1.26943e-04 -1.26943e-04  9.56106e-04 -5.52561e-06  9.56106e-04 -4.47091e-04 -1.83350e-05 -1.83350e-05 -6.33056e-06  8.77025e-01  2.80375e-04  1.20215e-05  1.20215e-05
00225 0008  7.81250e+00  7.80086e-01  1.00414e+00  2.53115e-04  2.53115e-04  9.97934e-01  1.01505e-05  9.97934e-01 -6.75207e-04 -1.34819e-03 -8.22232e-05 -8.22232e-05  6.69885e-04 -3.31204e-06  6.69885e-04 -3.49012e-04 -1.29482e-05 -1.29482e-05 -4.60099e-06  8.85386e-01  1.89297e-04  7.32288e-06  7.32288e-06
00225 0009  8.43750e+00  7.94202e-01  1.00302e+00  1.72417e-04  1.72417e-04  9.98496e-01  6.43229e-06  9.98496e-01 -4.79753e-04 -9.58008e-04 -5.46393e-05 -5.46393e-05  4.76826e-04 -2.05630e-06  4.76826e-04 -2.70580e-04 -9.35348e-06 -9.35348e-06 -4.77473e-06  8.92746e-01  1.31722e-04  4.54042e-06  4.54042e-06
00225 0010  9.06250e+00  8.06615e-01  1.00217e+00  1.16888e-04  1.16888e-04  9.98917e-01  4.10180e-06  9.98917e-01 -3.49826e-04 -6.90252e-04 -3.70494e-05 -3.70494e-05  3.43998e-04 -1.31872e-06  3.43998e-04 -2.02301e-04 -6.65146e-06 -6.65146e-06 -4.22897e-06  8.99258e-01  9.62259e-05  2.90637e-06  2.90637e-06
00225 0011  9.68750e+00  8.17616e-01  1.00151e+00  7.72550e-05  7.72550e-05  9.99244e-01  2.57724e-06  9.99244e-01 -2.61806e-04 -5.01092e-04 -2.56505e-05 -2.56505e-05  2.49974e-04 -8.73911e-07  2.49974e-04 -1.42450e-04 -4.29420e-06 -4.29420e-06 -3.52574e-06  9.05052e-01  7.73304e-05  2.05708e-06  2.05708e-06
