# Athena++ data at time=5.101562e+00  cycle=654 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00218 0008  3.90625e+00  6.15368e-01  1.05305e+00  3.14642e-03  3.14642e-03  9.74497e-01  1.25836e-04  9.74497e-01 -8.68119e-03 -2.40457e-02 -1.40899e-03 -1.40899e-03  1.11177e-02 -5.63502e-05  1.11177e-02  1.31401e-02  5.25601e-04  5.25601e-04 -5.53338e-06  8.16154e-01  7.75642e-03  3.10171e-04  3.10171e-04
00218 0009  4.21875e+00  6.36344e-01  1.04464e+00  2.45578e-03  2.45578e-03  9.78406e-01  9.09278e-05  9.78406e-01 -7.71128e-03 -1.92119e-02 -1.04592e-03 -1.04592e-03  8.99205e-03 -3.87165e-05  8.99205e-03  7.58675e-03  2.80949e-04  2.80949e-04 -1.11490e-05  8.24402e-01  5.58284e-03  2.06664e-04  2.06664e-04
00218 0010  4.53125e+00  6.55365e-01  1.03736e+00  1.91625e-03  1.91625e-03  9.81833e-01  6.60385e-05  9.81833e-01 -6.71805e-03 -1.53866e-02 -7.82784e-04 -7.82784e-04  7.27867e-03 -2.69636e-05  7.27867e-03  3.94446e-03  1.35924e-04  1.35924e-04 -6.18081e-06  8.31869e-01  4.03960e-03  1.39159e-04  1.39159e-04
00218 0011  4.84375e+00  6.72656e-01  1.03115e+00  1.49730e-03  1.49730e-03  9.84782e-01  4.82595e-05  9.84782e-01 -5.75938e-03 -1.23641e-02 -5.89878e-04 -5.89878e-04  5.90237e-03 -1.89934e-05  5.90237e-03  1.65627e-03  5.32865e-05  5.32865e-05 -7.98401e-06  8.38735e-01  2.94831e-03  9.49338e-05  9.49338e-05
00225 0004  5.31250e+00  6.96389e-01  1.02329e+00  2.05073e-03  2.05073e-03  9.88557e-01  1.20524e-04  9.88557e-01 -4.42856e-03 -8.80498e-03 -7.70877e-04 -7.70877e-04  4.24996e-03 -4.52590e-05  4.24996e-03 -1.74576e-04 -9.71517e-06 -9.71517e-06 -8.78344e-06  8.48413e-01  1.85673e-03  1.08985e-04  1.08985e-04
00225 0005  5.93750e+00  7.22585e-01  1.01625e+00  1.28296e-03  1.28296e-03  9.91976e-01  6.74754e-05  9.91976e-01 -3.06592e-03 -5.80269e-03 -4.56882e-04 -4.56882e-04  2.83091e-03 -2.40270e-05  2.83091e-03 -8.97173e-04 -4.62851e-05 -4.62851e-05 -6.49202e-06  8.59613e-01  1.08899e-03  5.71628e-05  5.71628e-05
00225 0006  6.56250e+00  7.44703e-01  1.01146e+00  8.21700e-04  8.21700e-04  9.94319e-01  3.91142e-05  9.94319e-01 -2.09412e-03 -3.87839e-03 -2.77743e-04 -2.77743e-04  1.90588e-03 -1.32214e-05  1.90588e-03 -8.94647e-04 -4.16028e-05 -4.16028e-05 -6.45436e-06  8.69584e-01  6.78557e-04  3.21434e-05  3.21434e-05
00225 0007  7.18750e+00  7.63577e-01  1.00820e+00  5.39314e-04  5.39314e-04  9.95928e-01  2.34733e-05  9.95928e-01 -1.43238e-03 -2.64142e-03 -1.73323e-04 -1.73323e-04  1.30446e-03 -7.55189e-06  1.30446e-03 -7.26376e-04 -3.05729e-05 -3.05729e-05 -8.33287e-06  8.78476e-01  4.39871e-04  1.89391e-05  1.89391e-05
00225 0008  7.81250e+00  7.79855e-01  1.00592e+00  3.61366e-04  3.61366e-04  9.97052e-01  1.45162e-05  9.97052e-01 -9.92676e-04 -1.83238e-03 -1.11202e-04 -1.11202e-04  9.08030e-04 -4.47918e-06  9.08030e-04 -5.58641e-04 -2.13723e-05 -2.13723e-05 -6.18680e-06  8.86402e-01  2.93984e-04  1.15237e-05  1.15237e-05
00225 0009  8.43750e+00  7.94031e-01  1.00430e+00  2.45369e-04  2.45369e-04  9.97857e-01  9.18303e-06  9.97857e-01 -7.01506e-04 -1.29486e-03 -7.32525e-05 -7.32525e-05  6.43241e-04 -2.75715e-06  6.43241e-04 -4.18624e-04 -1.48467e-05 -1.48467e-05 -4.13269e-06  8.93471e-01  2.02452e-04  7.18126e-06  7.18126e-06
00225 0010  9.06250e+00  8.06483e-01  1.00311e+00  1.67234e-04  1.67234e-04  9.98447e-01  5.89343e-06  9.98447e-01 -5.07462e-04 -9.30418e-04 -4.94678e-05 -4.94678e-05  4.63029e-04 -1.76917e-06  4.63029e-04 -2.98584e-04 -1.04214e-05 -1.04214e-05 -3.11139e-06  8.99788e-01  1.45727e-04  4.66771e-06  4.66771e-06
00225 0011  9.68750e+00  8.17509e-01  1.00222e+00  1.12862e-04  1.12862e-04  9.98892e-01  3.77819e-06  9.98892e-01 -3.78328e-04 -6.78666e-04 -3.44248e-05 -3.44248e-05  3.38199e-04 -1.18620e-06  3.38199e-04 -2.04082e-04 -6.90821e-06 -6.90821e-06 -3.32178e-06  9.05451e-01  1.14660e-04  3.39324e-06  3.39324e-06
