cycle,time,stage,active_cells,min_w,min_rho,min_alpha,max_alpha,min_metric_eigenvalue,max_frobenius_condition,min_4_alpha2w2,margin_2_alpha,max_abs_pcghi_w,max_abs_pcghi_rho,max_abs_pcghi_a,max_abs_pcghi_c,max_abs_pcghi_b,max_abs_pcghi_d,max_abs_pcghi_e,max_abs_pcghi_betax,max_abs_pcghi_betay,max_abs_pcghi_betaz,max_abs_pcghi_K,max_abs_pcghi_Ahatxx,max_abs_pcghi_Ahatxy,max_abs_pcghi_Ahatxz,max_abs_pcghi_Ahatyy,max_abs_pcghi_Ahatyz,max_abs_pcghi_Zx,max_abs_pcghi_Zy,max_abs_pcghi_Zz,max_abs_pcghi_C,max_abs_pcghi_px,max_abs_pcghi_py,max_abs_pcghi_pz,max_abs_pcghi_lx,max_abs_pcghi_ly,max_abs_pcghi_lz,max_abs_pcghi_Sxa,max_abs_pcghi_Sxc,max_abs_pcghi_Sxb,max_abs_pcghi_Sxd,max_abs_pcghi_Sxe,max_abs_pcghi_Sya,max_abs_pcghi_Syc,max_abs_pcghi_Syb,max_abs_pcghi_Syd,max_abs_pcghi_Sye,max_abs_pcghi_Sza,max_abs_pcghi_Szc,max_abs_pcghi_Szb,max_abs_pcghi_Szd,max_abs_pcghi_Sze,max_abs_pcghi_Bxx,max_abs_pcghi_Bxy,max_abs_pcghi_Bxz,max_abs_pcghi_Byx,max_abs_pcghi_Byy,max_abs_pcghi_Byz,max_abs_pcghi_Bzx,max_abs_pcghi_Bzy,max_abs_pcghi_Bzz
0,0,post-exchange,256,0.99907609324576996,0.99904303542055206,0.99812006755792804,1.0018817010776364,0.99619021971886235,3.0000461121204252,2.9943774810901762,0.99811829892236359,1.0009239001702519,1.0009569660578725,0.00094207670166165632,0.00088290143078007357,0.00085634545525647445,0.00086778518981980586,0.00083694815146547028,0.00076725831555396365,0.00079310905998697466,0.00078681666647024886,0.00074556527619542429,0.00071910910761081013,0.00073381967690667018,0.00071239483558315658,0.00065726821833833008,0.00067716936845722191,0.0006770366528630491,0.0006425166150596319,0.00061981335383630507,0.00063821425329419791,0.00061980296317346592,0.00057513779030745574,0.00058991322632213992,0.00059311469636017953,0.00056545258544945316,0.00054252408366575625,0.00055963992064707541,0.00053309461982541193,0.00054386102660076746,0.00052782693065564533,0.00048814480734869504,0.00051153531836405563,0.00050955099883485662,0.00048383086561063578,0.00047644592455108005,0.0004877657425459707,0.00047482223783852867,0.00043943851019956429,0.00046076059157851377,0.00046110713642359474,0.00043897350617615411,0.00042985936232730937,0.00044224618146742543,0.00043240180119746157,0.00040213760499329207,0.0004189174356672173,0.00042090876368612346,0.00040164136447744513,0.00039123671293563955,0.00040391169182869699
0,0,diagnostic state,256,0.99907609324576996,0.99904303542055206,0.99812006755792804,1.0018817010776364,0.99619021971886235,3.0000461121204252,2.9943774810901762,0.99811829892236359,1.0009239001702519,1.0009569660578725,0.00094207670166165632,0.00088290143078007357,0.00085634545525647445,0.00086778518981980586,0.00083694815146547028,0.00076725831555396365,0.00079310905998697466,0.00078681666647024886,0.00074556527619542429,0.00071910910761081013,0.00073381967690667018,0.00071239483558315658,0.00065726821833833008,0.00067716936845722191,0.0006770366528630491,0.0006425166150596319,0.00061981335383630507,0.00063821425329419791,0.00061980296317346592,0.00057513779030745574,0.00058991322632213992,0.00059311469636017953,0.00056545258544945316,0.00054252408366575625,0.00055963992064707541,0.00053309461982541193,0.00054386102660076746,0.00052782693065564533,0.00048814480734869504,0.00051153531836405563,0.00050955099883485662,0.00048383086561063578,0.00047644592455108005,0.0004877657425459707,0.00047482223783852867,0.00043943851019956429,0.00046076059157851377,0.00046110713642359474,0.00043897350617615411,0.00042985936232730937,0.00044224618146742543,0.00043240180119746157,0.00040213760499329207,0.0004189174356672173,0.00042090876368612346,0.00040164136447744513,0.00039123671293563955,0.00040391169182869699
0,0,pre-RHS including stencil ghosts,256,0.99907609324576996,0.99904303542055206,0.99812006755792804,1.0018817010776364,0.99619021971886235,3.0000461121204252,2.9943774810901762,0.99811829892236359,1.0009239001702519,1.0009569660578725,0.00094207670166165632,0.00088290143078007357,0.00085634545525647445,0.00086778518981980586,0.00083694815146547028,0.00076725831555396365,0.00079310905998697466,0.00078681666647024886,0.00074556527619542429,0.00071910910761081013,0.00073381967690667018,0.00071239483558315658,0.00065726821833833008,0.00067716936845722191,0.0006770366528630491,0.0006425166150596319,0.00061981335383630507,0.00063821425329419791,0.00061980296317346592,0.00057513779030745574,0.00058991322632213992,0.00059311469636017953,0.00056545258544945316,0.00054252408366575625,0.00055963992064707541,0.00053309461982541193,0.00054386102660076746,0.00052782693065564533,0.00048814480734869504,0.00051153531836405563,0.00050955099883485662,0.00048383086561063578,0.00047644592455108005,0.0004877657425459707,0.00047482223783852867,0.00043943851019956429,0.00046076059157851377,0.00046110713642359474,0.00043897350617615411,0.00042985936232730937,0.00044224618146742543,0.00043240180119746157,0.00040213760499329207,0.0004189174356672173,0.00042090876368612346,0.00040164136447744513,0.00039123671293563955,0.00040391169182869699
0,0,post-RHS,256,0.99907609324576996,0.99904303542055206,0.99812006755792804,1.0018817010776364,0.99619021971886235,3.0000461121204252,2.9943774810901762,0.99811829892236359,1.0009239001702519,1.0009569660578725,0.00094207670166165632,0.00088290143078007357,0.00085634545525647445,0.00086778518981980586,0.00083694815146547028,0.00076725831555396365,0.00079310905998697466,0.00078681666647024886,0.00074556527619542429,0.00071910910761081013,0.00073381967690667018,0.00071239483558315658,0.00065726821833833008,0.00067716936845722191,0.0006770366528630491,0.0006425166150596319,0.00061981335383630507,0.00063821425329419791,0.00061980296317346592,0.00057513779030745574,0.00058991322632213992,0.00059311469636017953,0.00056545258544945316,0.00054252408366575625,0.00055963992064707541,0.00053309461982541193,0.00054386102660076746,0.00052782693065564533,0.00048814480734869504,0.00051153531836405563,0.00050955099883485662,0.00048383086561063578,0.00047644592455108005,0.0004877657425459707,0.00047482223783852867,0.00043943851019956429,0.00046076059157851377,0.00046110713642359474,0.00043897350617615411,0.00042985936232730937,0.00044224618146742543,0.00043240180119746157,0.00040213760499329207,0.0004189174356672173,0.00042090876368612346,0.00040164136447744513,0.00039123671293563955,0.00040391169182869699
0,0,post-RK update,256,0.99907606602408283,0.99904294925581505,0.99812000902260645,1.0018817601678407,0.99619037591773785,3.0000461079469516,2.9943773627491108,0.9981182398321593,1.0009239208079725,1.0009570537009829,0.00094206687050367563,0.0008829432272998163,0.00085643002421347523,0.00086781905173825922,0.00083700762527194074,0.00076726955067875249,0.00079307194034230414,0.00078688691925119761,0.00074844941485388333,0.00071974339024983907,0.0007344960065463577,0.00071303959430699321,0.00065768652374860882,0.00067759499702506202,0.00067867964999179093,0.00064363113414336859,0.00062144783541979206,0.00064197333635993123,0.00062023317099455216,0.00057545800850649026,0.00059011768179791329,0.00059459882407436897,0.00056613096226285976,0.00054317129083283487,0.00056030615626121848,0.00053376485462145417,0.00054485965635132298,0.00052907032972462193,0.00048901872887923033,0.00051196555045524873,0.0005097495550279292,0.00048478687984314036,0.00047742573434489958,0.00048859022727361324,0.00047526236077303217,0.00043979364110963132,0.00046151699361354743,0.00046186980410429395,0.00043969802921991591,0.00043054433088781453,0.00044314239611982574,0.00043310988873986668,0.0004030337701981325,0.00041985799770313331,0.00042189203106467811,0.00040193916951192807,0.00039167807718897007,0.0004043695554796329
0,0,post-exchange,256,0.99907606602408283,0.99904294925581505,0.99812000902260645,1.0018817601678407,0.99619037591773785,3.0000461079469516,2.9943773627491108,0.9981182398321593,1.0009239208079725,1.0009570537009829,0.00094206687050367563,0.0008829432272998163,0.00085643002421347523,0.00086781905173825922,0.00083700762527194074,0.00076726955067875249,0.00079307194034230414,0.00078688691925119761,0.00074844941485388333,0.00071974339024983907,0.0007344960065463577,0.00071303959430699321,0.00065768652374860882,0.00067759499702506202,0.00067867964999179093,0.00064363113414336859,0.00062144783541979206,0.00064197333635993123,0.00062023317099455216,0.00057545800850649026,0.00059011768179791329,0.00059459882407436897,0.00056613096226285976,0.00054317129083283487,0.00056030615626121848,0.00053376485462145417,0.00054485965635132298,0.00052907032972462193,0.00048901872887923033,0.00051196555045524873,0.0005097495550279292,0.00048478687984314036,0.00047742573434489958,0.00048859022727361324,0.00047526236077303217,0.00043979364110963132,0.00046151699361354743,0.00046186980410429395,0.00043969802921991591,0.00043054433088781453,0.00044314239611982574,0.00043310988873986668,0.0004030337701981325,0.00041985799770313331,0.00042189203106467811,0.00040193916951192807,0.00039167807718897007,0.0004043695554796329
0,0,pre-timestep,256,0.99907606602408283,0.99904294925581505,0.99812000902260645,1.0018817601678407,0.99619037591773785,3.0000461079469516,2.9943773627491108,0.9981182398321593,1.0009239208079725,1.0009570537009829,0.00094206687050367563,0.0008829432272998163,0.00085643002421347523,0.00086781905173825922,0.00083700762527194074,0.00076726955067875249,0.00079307194034230414,0.00078688691925119761,0.00074844941485388333,0.00071974339024983907,0.0007344960065463577,0.00071303959430699321,0.00065768652374860882,0.00067759499702506202,0.00067867964999179093,0.00064363113414336859,0.00062144783541979206,0.00064197333635993123,0.00062023317099455216,0.00057545800850649026,0.00059011768179791329,0.00059459882407436897,0.00056613096226285976,0.00054317129083283487,0.00056030615626121848,0.00053376485462145417,0.00054485965635132298,0.00052907032972462193,0.00048901872887923033,0.00051196555045524873,0.0005097495550279292,0.00048478687984314036,0.00047742573434489958,0.00048859022727361324,0.00047526236077303217,0.00043979364110963132,0.00046151699361354743,0.00046186980410429395,0.00043969802921991591,0.00043054433088781453,0.00044314239611982574,0.00043310988873986668,0.0004030337701981325,0.00041985799770313331,0.00042189203106467811,0.00040193916951192807,0.00039167807718897007,0.0004043695554796329
0,0,diagnostic state,256,0.99907606602408283,0.99904294925581505,0.99812000902260645,1.0018817601678407,0.99619037591773785,3.0000461079469516,2.9943773627491108,0.9981182398321593,1.0009239208079725,1.0009570537009829,0.00094206687050367563,0.0008829432272998163,0.00085643002421347523,0.00086781905173825922,0.00083700762527194074,0.00076726955067875249,0.00079307194034230414,0.00078688691925119761,0.00074844941485388333,0.00071974339024983907,0.0007344960065463577,0.00071303959430699321,0.00065768652374860882,0.00067759499702506202,0.00067867964999179093,0.00064363113414336859,0.00062144783541979206,0.00064197333635993123,0.00062023317099455216,0.00057545800850649026,0.00059011768179791329,0.00059459882407436897,0.00056613096226285976,0.00054317129083283487,0.00056030615626121848,0.00053376485462145417,0.00054485965635132298,0.00052907032972462193,0.00048901872887923033,0.00051196555045524873,0.0005097495550279292,0.00048478687984314036,0.00047742573434489958,0.00048859022727361324,0.00047526236077303217,0.00043979364110963132,0.00046151699361354743,0.00046186980410429395,0.00043969802921991591,0.00043054433088781453,0.00044314239611982574,0.00043310988873986668,0.0004030337701981325,0.00041985799770313331,0.00042189203106467811,0.00040193916951192807,0.00039167807718897007,0.0004043695554796329
0,0,diagnostic state,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941336,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,pre-timestep,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941336,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
0,0,pre-RHS including stencil ghosts,256,0.99907612046748873,0.99904312158552466,0.99812012609339562,1.0018816419873688,0.99619006351965023,3.0000461162941336,2.9943775994308837,0.99811835801263116,1.0009238795325113,1.0009568784144753,0.00094208653276515357,0.00088285963421239359,0.00085626088622477669,0.00086775132780119943,0.00083688867760652215,0.00076724708037121238,0.00079314617951943252,0.00078674641359958747,0.00074268113446698174,0.00071847482470146161,0.00073314334620440337,0.00071175007568811326,0.00065684991291076861,0.00067674373919826602,0.00067539365526397615,0.00064140209551552779,0.00061817887116171822,0.00063445516892107084,0.00061937275514190938,0.0005748175720010285,0.00058970877080015351,0.00059163056777606401,0.00056477420932811125,0.00054187687623643286,0.00055897368481102824,0.00053242438467333646,0.00054286239646218163,0.0005265835308884356,0.00048727088543564845,0.00051110508597098378,0.00050935244264893457,0.00048287485103210552,0.00047546611409890406,0.00048694125754489926,0.0004743821146715828,0.00043908337912229627,0.00046000418919864543,0.00046034446825247733,0.00043824898283538515,0.00042917439246595231,0.00044134996609054215,0.0004316937128982943,0.00040124143915823955,0.00041797687182439764,0.00041992549572879328,0.00040134355865002763,0.00039079534821744906,0.0004034538283393502
