# Athena++ data at time=2.901042e+00  cycle=561 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00218 0008  1.30208e+00  2.69267e-01  1.17197e+00  9.94155e-03  9.94155e-03  9.23807e-01  3.97664e-04  9.23807e-01 -2.20142e-02 -1.32944e-01 -7.42084e-03 -7.42084e-03  5.22755e-02 -2.96757e-04  5.22755e-02  2.27975e-01  9.11676e-03  9.11676e-03 -1.34179e-05  5.71269e-01  6.81259e-03  2.72461e-04  2.72461e-04
00218 0009  1.40625e+00  2.92803e-01  1.15508e+00  8.32779e-03  8.32779e-03  9.30511e-01  3.08439e-04  9.30511e-01 -2.11026e-02 -1.16134e-01 -6.03824e-03 -6.03824e-03  4.66934e-02 -2.23615e-04  4.66934e-02  1.80470e-01  6.68418e-03  6.68418e-03 -1.29193e-05  5.90557e-01  6.24615e-03  2.31318e-04  2.31318e-04
00218 0010  1.51042e+00  3.15199e-01  1.13973e+00  7.00705e-03  7.00705e-03  9.36738e-01  2.41612e-04  9.36738e-01 -2.01325e-02 -1.01654e-01 -4.94953e-03 -4.94953e-03  4.17154e-02 -1.70665e-04  4.17154e-02  1.43495e-01  4.94741e-03  4.94741e-03 -8.28799e-06  6.07901e-01  5.64480e-03  1.94620e-04  1.94620e-04
00218 0011  1.61458e+00  3.36485e-01  1.12591e+00  5.92346e-03  5.92346e-03  9.42460e-01  1.91063e-04  9.42460e-01 -1.91286e-02 -8.91955e-02 -4.08368e-03 -4.08368e-03  3.72896e-02 -1.31731e-04  3.72896e-02  1.14527e-01  3.69421e-03  3.69421e-03 -3.32601e-06  6.23593e-01  5.04276e-03  1.62650e-04  1.62650e-04
00225 0004  1.77083e+00  3.67272e-01  1.10650e+00  9.19298e-03  9.19298e-03  9.50734e-01  5.40672e-04  9.50734e-01 -1.75368e-02 -7.27493e-02 -6.13310e-03 -6.13310e-03  3.11545e-02 -3.60676e-04  3.11545e-02  8.11422e-02  4.77160e-03  4.77160e-03 -5.24295e-06  6.45117e-01  4.14907e-03  2.43959e-04  2.43959e-04
00225 0005  1.97917e+00  4.03590e-01  1.08706e+00  6.74909e-03  6.74909e-03  9.59164e-01  3.55200e-04  9.59164e-01 -1.54958e-02 -5.70613e-02 -4.33734e-03 -4.33734e-03  2.51212e-02 -2.28214e-04  2.51212e-02  5.26051e-02  2.76740e-03  2.76740e-03 -4.87160e-06  6.69041e-01  3.15534e-03  1.66016e-04  1.66016e-04
00225 0006  2.18750e+00  4.36405e-01  1.07147e+00  5.02829e-03  5.02829e-03  9.66099e-01  2.39453e-04  9.66099e-01 -1.35488e-02 -4.51952e-02 -3.12799e-03 -3.12799e-03  2.03465e-02 -1.48883e-04  2.03465e-02  3.42743e-02  1.63170e-03  1.63170e-03 -1.08042e-05  6.89572e-01  2.34549e-03  1.11649e-04  1.11649e-04
00225 0007  2.39583e+00  4.66114e-01  1.05895e+00  3.79626e-03  3.79626e-03  9.71783e-01  1.65071e-04  9.71783e-01 -1.17441e-02 -3.61064e-02 -2.29414e-03 -2.29414e-03  1.65510e-02 -9.96961e-05  1.65510e-02  2.23652e-02  9.71116e-04  9.71116e-04 -7.37027e-06  7.07473e-01  1.70986e-03  7.42990e-05  7.42990e-05
00225 0008  2.60417e+00  4.93080e-01  1.04886e+00  2.90071e-03  2.90071e-03  9.76439e-01  1.16049e-04  9.76439e-01 -1.01162e-02 -2.90972e-02 -1.70721e-03 -1.70721e-03  1.35348e-02 -6.82705e-05  1.35348e-02  1.45644e-02  5.82651e-04  5.82651e-04 -1.20104e-05  7.23290e-01  1.22470e-03  4.89899e-05  4.89899e-05
00225 0009  2.81250e+00  5.17624e-01  1.04070e+00  2.24084e-03  2.24084e-03  9.80258e-01  8.30119e-05  9.80258e-01 -8.66816e-03 -2.36092e-02 -1.28755e-03 -1.28755e-03  1.11136e-02 -4.76875e-05  1.11136e-02  9.41985e-03  3.49541e-04  3.49541e-04 -7.76749e-06  7.37419e-01  8.61664e-04  3.19702e-05  3.19702e-05
00225 0010  3.02083e+00  5.40028e-01  1.03406e+00  1.74855e-03  1.74855e-03  9.83395e-01  6.02988e-05  9.83395e-01 -7.40268e-03 -1.92963e-02 -9.82655e-04 -9.82655e-04  9.17210e-03 -3.38571e-05  9.17210e-03  6.03033e-03  2.07877e-04  2.07877e-04 -6.01250e-06  7.50153e-01  5.94474e-04  2.05143e-05  2.05143e-05
00225 0011  3.22917e+00  5.60538e-01  1.02865e+00  1.37742e-03  1.37742e-03  9.85978e-01  4.44259e-05  9.85978e-01 -6.30472e-03 -1.58651e-02 -7.57518e-04 -7.57518e-04  7.60147e-03 -2.44115e-05  7.60147e-03  3.79150e-03  1.22369e-04  1.22369e-04 -2.90714e-06  7.61716e-01  4.00277e-04  1.29195e-05  1.29195e-05
00262 0004  3.54167e+00  5.88972e-01  1.02197e+00  1.93373e-03  1.93373e-03  9.89195e-01  1.13739e-04  9.89195e-01 -4.90961e-03 -1.17825e-02 -1.03148e-03 -1.03148e-03  5.69843e-03 -6.06333e-05  5.69843e-03  1.73997e-03  1.02390e-04  1.02390e-04 -2.46162e-06  7.77649e-01  2.01855e-04  1.18569e-05  1.18569e-05
00262 0005  3.95833e+00  6.20833e-01  1.01604e+00  1.26419e-03  1.26419e-03  9.92077e-01  6.65540e-05  9.92077e-01 -3.56067e-03 -8.28205e-03 -6.50320e-04 -6.50320e-04  4.04175e-03 -3.42041e-05  4.04175e-03  4.79422e-04  2.51537e-05  2.51537e-05 -3.00156e-06  7.95439e-01  6.26588e-05  3.30871e-06  3.30871e-06
00262 0006  4.37500e+00  6.48220e-01  1.01191e+00  8.50123e-04  8.50123e-04  9.94096e-01  4.05114e-05  9.94096e-01 -2.60089e-03 -5.94777e-03 -4.22985e-04 -4.22985e-04  2.92081e-03 -2.01330e-05  2.92081e-03 -3.93774e-05 -1.65127e-06 -1.65127e-06 -1.99263e-06  8.10715e-01 -3.57162e-06 -1.17023e-07 -1.17023e-07
00262 0007  4.79167e+00  6.71983e-01  1.00900e+00  5.86672e-04  5.86672e-04  9.95531e-01  2.55351e-05  9.95531e-01 -1.91931e-03 -4.35656e-03 -2.83243e-04 -2.83243e-04  2.14888e-03 -1.23277e-05  2.14888e-03 -2.27944e-04 -9.39784e-06 -9.39784e-06  2.77835e-07  8.23968e-01 -3.21390e-05 -1.36866e-06 -1.36866e-06
00262 0008  5.20833e+00  6.92779e-01  1.00690e+00  4.14372e-04  4.14372e-04  9.96566e-01  1.65886e-05  9.96566e-01 -1.43414e-03 -3.25246e-03 -1.94893e-04 -1.94893e-04  1.60937e-03 -7.80873e-06  1.60937e-03 -2.73910e-04 -1.08920e-05 -1.08920e-05  6.24890e-08  8.35566e-01 -4.23557e-05 -1.72189e-06 -1.72189e-06
00262 0009  5.62500e+00  7.11121e-01  1.00538e+00  2.98745e-04  2.98745e-04  9.97323e-01  1.10675e-05  9.97323e-01 -1.08774e-03 -2.47197e-03 -1.37257e-04 -1.37257e-04  1.22601e-03 -5.08942e-06  1.22601e-03 -2.66273e-04 -1.00552e-05 -1.00552e-05 -2.36495e-07  8.45789e-01 -4.38782e-05 -1.65111e-06 -1.65111e-06
00262 0010  6.04167e+00  7.27414e-01  1.00424e+00  2.19441e-04  2.19441e-04  9.97886e-01  7.56678e-06  9.97886e-01 -8.36143e-04 -1.90833e-03 -9.86818e-05 -9.86818e-05  9.48081e-04 -3.40338e-06  9.48081e-04 -2.38715e-04 -8.30315e-06 -8.30315e-06  1.32852e-07  8.54858e-01 -4.11776e-05 -1.42712e-06 -1.42712e-06
00262 0011  6.45833e+00  7.41980e-01  1.00339e+00  1.63996e-04  1.63996e-04  9.98310e-01  5.28991e-06  9.98310e-01 -6.48863e-04 -1.49392e-03 -7.23224e-05 -7.23224e-05  7.43158e-04 -2.33245e-06  7.43158e-04 -2.07844e-04 -6.56968e-06 -6.56968e-06  4.04450e-08  8.62950e-01 -3.72217e-05 -1.18903e-06 -1.18903e-06
00263 0004  6.87500e+00  7.55077e-01  1.00273e+00  1.24506e-04  1.24506e-04  9.98636e-01  3.77226e-06  9.98636e-01 -5.06959e-04 -1.18330e-03 -5.39804e-05 -5.39804e-05  5.89220e-04 -1.63496e-06  5.89220e-04 -1.80563e-04 -5.13642e-06 -5.13642e-06  5.89469e-09  8.70210e-01 -3.35434e-05 -9.73284e-07 -9.73284e-07
00263 0005  7.29167e+00  7.66916e-01  1.00223e+00  9.58741e-05  9.58741e-05  9.98889e-01  2.73764e-06  9.98889e-01 -3.99077e-04 -9.46490e-04 -4.09096e-05 -4.09096e-05  4.71661e-04 -1.16750e-06  4.71661e-04 -1.56245e-04 -4.01333e-06 -4.01333e-06 -9.12890e-07  8.76754e-01 -3.03476e-05 -7.87797e-07 -7.87797e-07
00263 0006  7.70833e+00  7.77669e-01  1.00182e+00  7.46446e-05  7.46446e-05  9.99090e-01  2.01515e-06  9.99090e-01 -3.16613e-04 -7.57727e-04 -3.11995e-05 -3.11995e-05  3.77825e-04 -8.42500e-07  3.77825e-04 -1.36045e-04 -3.16029e-06 -3.16029e-06 -1.75924e-06  8.82679e-01 -2.76452e-05 -6.37383e-07 -6.37383e-07
00263 0007  8.12500e+00  7.87478e-01  1.00149e+00  5.83503e-05  5.83503e-05  9.99256e-01  1.49455e-06  9.99256e-01 -2.52720e-04 -6.03441e-04 -2.37569e-05 -2.37569e-05  3.01045e-04 -6.09830e-07  3.01045e-04 -1.19293e-04 -2.52233e-06 -2.52233e-06 -2.04176e-06  8.88067e-01 -2.54034e-05 -5.21079e-07 -5.21079e-07
00263 0008  8.54167e+00  7.96461e-01  1.00121e+00  4.53949e-05  4.53949e-05  9.99398e-01  1.10719e-06  9.99398e-01 -2.02825e-04 -4.80394e-04 -1.81148e-05 -1.81148e-05  2.39761e-04 -4.43458e-07  2.39761e-04 -1.04418e-04 -2.05226e-06 -2.05226e-06 -2.54510e-06  8.92985e-01 -2.32909e-05 -4.33844e-07 -4.33844e-07
00263 0009  8.95833e+00  8.04718e-01  1.00096e+00  3.48023e-05  3.48023e-05  9.99521e-01  8.11033e-07  9.99521e-01 -1.63310e-04 -3.81098e-04 -1.38087e-05 -1.38087e-05  1.90274e-04 -3.23361e-07  1.90274e-04 -9.04257e-05 -1.68084e-06 -1.68084e-06 -2.66844e-06  8.97492e-01 -2.09805e-05 -3.65019e-07 -3.65019e-07
00263 0010  9.37500e+00  8.12332e-01  1.00074e+00  2.58994e-05  2.58994e-05  9.99629e-01  5.77959e-07  9.99629e-01 -1.31800e-04 -3.00897e-04 -1.04927e-05 -1.04927e-05  1.50281e-04 -2.35787e-07  1.50281e-04 -7.54278e-05 -1.34365e-06 -1.34365e-06 -2.63310e-06  9.01636e-01 -1.80420e-05 -2.98840e-07 -2.98840e-07
00263 0011  9.79167e+00  8.19376e-01  1.00055e+00  1.82187e-05  1.82187e-05  9.99726e-01  3.88228e-07  9.99726e-01 -1.06425e-04 -2.34965e-04 -7.89661e-06 -7.89661e-06  1.17386e-04 -1.70707e-07  1.17386e-04 -5.78432e-05 -9.60625e-07 -9.60625e-07 -2.34684e-06  9.05458e-01 -1.39579e-05 -2.14124e-07 -2.14124e-07
